State,County,Total Poverty Rate (%),White Poverty Rate (%),Black Poverty Rate (%),Asian Poverty Rate (%),Hispanic Poverty Rate (%)
 Iowa,Jones County,9.443393021788713,8.972679186684136,0.20866695782986364,0.15043431843548308,0.09705439899063426
 Iowa,Keokuk County,12.730431425538075,12.46983881864685,0.0,0.0,0.15442524852813436
 Iowa,Kossuth County,8.42509936795465,8.1318824525966,0.01954779435720336,0.01954779435720336,0.7428161855737277
 Iowa,Lee County,15.796579657965797,14.229860486048604,0.6581908190819082,0.03937893789378938,0.3966021602160216
 Iowa,Linn County,9.307811489482475,7.057745187901008,1.577745001791306,0.0744438809456234,0.5881066594704248
 Iowa,Louisa County,11.755860238832375,9.367536488279523,0.27421494913754973,0.30959752321981426,4.307828394515701
 Iowa,Lucas County,15.310187820147979,14.923164484917473,0.03414911781445646,0.0,0.3528742174160501
 Iowa,Lyon County,7.773972602739726,7.277397260273973,0.0,0.059931506849315065,0.273972602739726
 Iowa,Madison County,8.52901657175763,8.145114850598247,0.1919508605796916,0.0,0.121568878367138
 Iowa,Mahaska County,14.090098126672613,12.84121320249777,0.32114183764495985,0.10704727921498662,0.5709188224799286
 Iowa,Marion County,9.126936471718507,8.391377446859613,0.08706617028941996,0.15912093190825027,0.43833313318121775
 Iowa,Marshall County,11.55857484971409,7.9785934216313965,0.4594105859928645,0.7477640389032794,4.005180587459068
 Iowa,Mills County,7.0988893349391144,6.516793790980865,0.1405058209554396,0.0,0.04014452027298274
 Iowa,Mitchell County,10.787416232315712,10.424422933730455,0.2513030528667163,0.0,0.21407297096053612
 Iowa,Monona County,11.10503880205487,10.820854738222756,0.0,0.010930156301235108,0.19674281342223193
 Iowa,Monroe County,10.649706946003242,10.649706946003242,0.0,0.0,0.0
 Iowa,Montgomery County,16.522893165228933,15.053559579107024,0.0,0.0,1.2133851549909944
 Iowa,Muscatine County,13.202044006813356,12.082040273467578,0.6230020766735889,0.07933359777865927,2.7720092400308003
 Iowa,O'Brien County,9.899103930007762,8.63613913779722,0.16933606152543568,0.028222676920905947,1.1994637691385028
 Iowa,Osceola County,7.963051441312311,7.724159898072942,0.06370441153049848,0.0,1.433349259436216
 Iowa,Page County,12.327635508673826,11.647709220308826,0.06354451293130838,0.0,1.1120289762978968
 Iowa,Palo Alto County,9.554140127388536,9.241066609089927,0.0,0.010795638562020943,0.6801252294073195
 Iowa,Plymouth County,7.434033495321097,6.626772159524479,0.0,0.0,1.0161050644604201
 Iowa,Pocahontas County,14.74064803226255,13.433458489778891,0.2503128911138924,0.0,1.5157836184119038
 Iowa,Polk County,12.275349556090722,8.162673879443586,2.1481075446605082,0.5742065346321125,1.9623216275475361
 Iowa,Pottawattamie County,12.865930243792471,11.389863987203848,0.2973602567818535,0.11486479233089648,1.2559981965154101
 Iowa,Poweshiek County,10.285105249134027,9.544364508393285,0.25046629363176126,0.0,0.8473221422861711
 Iowa,Ringgold County,15.918929555293191,15.899252262888627,0.01967729240456513,0.0,0.15741833923652104
 Iowa,Sac County,7.636292068490454,7.262349931115922,0.2164928163747294,0.0,0.2853768943121433
 Iowa,Scott County,12.538971276835355,8.533968728143485,2.7063551335395997,0.3882309707552426,1.224557535237147
 Iowa,Shelby County,11.417649991690212,11.04370948977896,0.008309788931361143,0.0,0.44872860229350175
 Iowa,Sioux County,7.874843116079507,6.120661977175214,0.017512623682904762,0.02335016491053968,3.2631855462479202
 Iowa,Story County,19.819663037448745,15.801781616071526,0.7722511665343326,2.318928855001686,0.8473009277890775
 Iowa,Tama County,12.050318761384336,10.075136612021858,0.028460837887067394,0.13091985428051,3.2502276867030964
 Iowa,Taylor County,13.477911646586346,11.694779116465863,0.04819277108433735,0.0,3.0200803212851404
 Iowa,Union County,12.936115978970847,12.115660347299665,0.7169029791301578,0.0,0.14338059582603155
 Iowa,Van Buren County,14.545211700280486,13.970882863630292,0.05342593829304127,0.12020836115934286,0.18699078402564445
 Iowa,Wapello County,18.57029881940914,16.793763768852738,0.55357848952155,0.09038016155453878,2.8836920295995028
 Iowa,Warren County,6.011730205278592,5.284967486931022,0.3697564707382379,0.029750520634111096,0.3442560244804284
 Iowa,Washington County,8.308226056788095,7.600657354149548,0.2921573997991418,0.036519674974892724,0.9084269150004565
 Iowa,Wayne County,12.952231793265465,11.996867658574784,0.12529365700861395,0.09397024275646046,0.0
 Iowa,Webster County,14.679536886012995,12.07786304446643,1.7995133559720848,0.0,1.8369475119655605
 Iowa,Winnebago County,9.638327853452324,9.121653358384219,0.10333489901362142,0.0,1.2118365429779239
 Iowa,Winneshiek County,6.918929236054779,6.737605573316792,0.0,0.0,0.1908670134084077
 Iowa,Woodbury County,15.076388074864221,10.318251084280858,0.7287148829758137,0.3506818270620873,4.374242957058571
 Iowa,Worth County,12.76595744680851,12.052332496365798,0.3568124752213559,0.0,0.5946874587022598
 Iowa,Wright County,11.132467133082187,9.956177442915353,0.03844083954793573,0.0,3.6749442607826555
